tweet_id,datetime,text,user,likes,retweets,sentiment
tech_0350,2024-12-29 14:22:55,"Upper Bollinger Band at 75k. Breakout level clearly defined.",user_33,18000,6000,positive
tech_0351,2024-12-30 11:55:22,"RSI failure swing confirmed on the 6H. Reversal pattern active.",user_68,17000,5500,positive
tech_0352,2024-12-31 15:33:44,"MACD golden cross + massive volume. Perfect bullish storm.",user_94,20000,7000,positive
tech_0353,2024-01-17 09:15:33,"Bollinger squeeze on the 3H chart. Tight range before explosion.",user_51,9200,2600,neutral
tech_0354,2024-02-11 13:42:18,"RSI reset to 47 after hitting 71. Textbook bull flag setup.",user_66,10800,3200,positive
tech_0355,2024-03-09 11:28:44,"MACD crossing above signal line on the 2H. Short-term momentum shift.",user_39,8700,2400,positive
tech_0356,2024-04-15 14:51:22,"Stochastic oscillator oversold on the daily. Historical bounce zone.",user_72,11500,3400,positive
tech_0357,2024-05-22 10:19:55,"Price touching the 200-period EMA on the 4H. Major support test.",user_44,13000,3900,neutral
tech_0358,2024-06-08 15:37:11,"RSI staying above 60 for 11 days. Strong bull market confirmation.",user_58,12000,3600,positive
tech_0359,2024-07-14 09:53:44,"MACD bearish divergence on the 1H. Scalpers taking profit here.",user_31,7400,2100,negative
tech_0360,2024-08-19 12:28:33,"Bollinger width below 2%. Historic pre-breakout compression level.",user_77,14500,4600,positive
tech_0361,2024-09-25 11:44:22,"RSI triple divergence across 1H, 4H, Daily. Extremely rare pattern.",user_63,16000,5200,positive
tech_0362,2024-10-31 14:17:55,"MACD histogram declining for 5 straight days. Momentum fading.",user_48,9800,2800,negative
tech_0363,2024-11-12 10:05:11,"Upper Bollinger Band walk for 7 days. Classic parabolic behavior.",user_85,15000,4800,positive
tech_0364,2024-12-18 13:49:33,"RSI bullish control zone (55-70) maintained for 3 weeks. Rare strength.",user_29,14000,4300,positive
tech_0365,2024-01-23 09:31:44,"MACD golden cross on the 1W chart incoming. Generational setup building.",user_91,18000,6000,positive
tech_0366,2024-02-29 15:22:18,"Bollinger midline acting as dynamic support on the 12H. Bullish structure.",user_55,10500,3100,positive
tech_0367,2024-03-17 11:58:22,"RSI at 26. Statistically, 92% of similar readings led to 10%+ rallies.",user_69,12000,3700,positive
tech_0368,2024-04-24 14:33:55,"MACD signal line cross on the 6H rejected. Failed breakout signal.",user_42,8900,2500,negative
tech_0369,2024-05-30 10:47:11,"Bollinger Bands parallel and rising. Textbook trending market structure.",user_76,11000,3300,positive
tech_0370,2024-06-15 13:19:44,"RSI higher lows while price makes lower lows. Classic bullish divergence.",user_34,13000,4000,positive
tech_0371,2024-07-22 09:52:33,"MACD zero line bounce on the daily. This pattern has 78% win rate.",user_88,14000,4400,positive
tech_0372,2024-08-28 15:28:22,"Upper Bollinger Band at 69k rejected 3 times. Strong resistance confirmed.",user_51,10500,3100,negative
tech_0373,2024-09-14 11:41:55,"RSI staying below 40 for 9 days. Deep bear market territory.",user_67,9200,2600,negative
tech_0374,2024-10-20 14:15:11,"MACD bullish cross while RSI oversold. Double bottom confirmation setup.",user_43,15000,4800,positive
tech_0375,2024-11-26 10:33:44,"Bollinger squeeze on the weekly chart. This is a multi-month setup.",user_79,17000,5500,positive
tech_0376,2024-12-12 13:07:22,"RSI overbought on the 1H but oversold on the daily. Timeframe conflict.",user_36,11500,3400,neutral
tech_0377,2024-01-19 09:44:33,"MACD histogram making higher lows. Early momentum shift signal.",user_82,10000,2900,positive
tech_0378,2024-02-25 15:19:55,"Price broke below lower Bollinger Band. Extreme sell-off exhaustion signal.",user_54,13000,3900,positive
tech_0379,2024-03-13 11:52:11,"RSI positive divergence forming on the 3D chart. Multi-week signal.",user_71,14000,4300,positive
tech_0380,2024-04-29 14:28:44,"MACD death cross on the 30min chart. Intraday bearish signal.",user_47,7800,2200,negative
tech_0381,2024-05-16 10:15:22,"Bollinger Band width expanding from 3% to 11% in 48 hours. Volatility spike.",user_89,12000,3600,neutral
tech_0382,2024-06-22 13:41:55,"RSI at 91 on the 1H. Extreme overbought. Mean reversion imminent.",user_33,10500,3100,negative
tech_0383,2024-07-28 09:27:33,"MACD trending above zero for 9 consecutive weeks. Historic bull strength.",user_75,16000,5100,positive
tech_0384,2024-08-14 15:53:11,"Lower Bollinger Band rising while price consolidates. Bull flag forming.",user_49,11000,3300,positive
tech_0385,2024-09-20 11:18:44,"RSI failure swing rejected at 35. Bears still in control short-term.",user_62,9600,2700,negative
tech_0386,2024-10-26 14:47:22,"MACD golden cross confirmed with rising volume. Textbook buy signal.",user_38,17000,5500,positive
tech_0387,2024-11-11 10:29:55,"Bollinger Bands squeezing on both 4H and daily. Multi-timeframe setup.",user_84,15000,4800,positive
tech_0388,2024-12-27 13:55:33,"RSI at 43 bouncing off support trendline. Double bullish signal.",user_27,12000,3700,positive
tech_0389,2024-01-25 09:38:11,"MACD bearish cross but histogram still positive. Mixed signal - wait.",user_91,8900,2500,neutral
tech_0390,2024-02-18 15:24:44,"Price walking along upper Bollinger Band for 12 days. Parabolic phase.",user_56,14000,4400,positive
tech_0391,2024-03-26 11:49:22,"RSI lower high while price makes equal high. Early bearish divergence.",user_69,11000,3300,negative
tech_0392,2024-04-12 14:11:55,"MACD zero line cross on the 8H chart. Mid-term bullish signal.",user_44,13000,4000,positive
tech_0393,2024-05-28 10:37:33,"Bollinger midline rejection on the 6H. Failed breakout - bearish.",user_78,9200,2600,negative
tech_0394,2024-06-24 13:58:11,"RSI at 33 with positive momentum. Early reversal signal forming.",user_31,12000,3600,positive
tech_0395,2024-07-30 09:21:44,"MACD histogram expanding rapidly on the 2D chart. Strong momentum.",user_87,15000,4700,positive
tech_0396,2024-08-16 15:46:22,"Upper Bollinger Band at 71k with decreasing momentum. Divergence warning.",user_52,10500,3100,negative
tech_0397,2024-09-22 11:33:55,"RSI double top at 87 followed by bearish cross. Reversal confirmed.",user_66,13000,3900,negative
tech_0398,2024-10-28 14:19:11,"MACD trending below zero for 4 weeks. Deep correction phase.",user_41,8700,2400,negative
tech_0399,2024-11-14 10:44:33,"Bollinger squeeze breaking to downside. Failed bullish setup.",user_73,11500,3400,negative
tech_0400,2024-12-20 13:27:44,"RSI reclaimed 50 from below. First bullish signal in 18 days.",user_35,14000,4300,positive
tech_0401,2024-01-28 09:56:22,"MACD approaching bullish cross on the 3D chart. Multi-day setup building.",user_88,12000,3700,positive
tech_0402,2024-02-14 15:31:55,"Price bouncing between Bollinger Bands. Range-bound consolidation.",user_48,9800,2800,neutral
tech_0403,2024-03-22 11:17:11,"RSI at 68 with no signs of slowing. Momentum remains strong.",user_76,13000,4000,positive
tech_0404,2024-04-18 14:42:44,"MACD histogram flatlin ing at zero. Momentum stalling - caution.",user_53,10000,2900,neutral
tech_0405,2024-05-24 10:28:33,"Bollinger Band width at 1.8%. Tightest squeeze in 6 months.",user_89,16000,5100,positive
tech_0406,2024-06-30 13:54:22,"RSI positive divergence on the 12H chart. Swing trade setup forming.",user_34,14000,4400,positive
tech_0407,2024-07-16 09:19:55,"MACD golden cross while price above 50-day MA. Double confirmation.",user_82,15000,4800,positive
tech_0408,2024-08-22 15:47:11,"Lower Bollinger Band at 63k holding as strong support floor.",user_47,12000,3600,positive
tech_0409,2024-09-28 11:31:44,"RSI cooling from 76 to 61. Healthy pullback in uptrend.",user_71,11000,3300,neutral
tech_0410,2024-10-14 14:08:22,"MACD bearish divergence across 4H and daily. Warning signal confirmed.",user_39,13000,3900,negative
tech_0411,2024-11-20 10:52:55,"Bollinger Bands expanding after 3-week squeeze. Major move initiated.",user_84,17000,5500,positive
tech_0412,2024-12-26 13:36:11,"RSI at 29 with bullish momentum building. Bottom formation likely.",user_29,15000,4700,positive
tech_0413,2024-02-07 09:43:33,"MACD zero line acting as resistance on the 4H. Bearish structure.",user_91,9200,2600,negative
tech_0414,2024-03-15 15:28:44,"Upper Bollinger Band breakout followed by retest. Bullish continuation.",user_56,14000,4300,positive
tech_0415,2024-04-21 11:55:22,"RSI hidden bearish divergence on the 2H. Early short signal.",user_69,10500,3100,negative
tech_0416,2024-05-17 14:21:55,"MACD histogram declining while price rises. Momentum losing steam.",user_44,11500,3400,negative
tech_0417,2024-06-13 10:47:11,"Bollinger midline support on the daily. Key level holding well.",user_78,13000,4000,positive
tech_0418,2024-07-29 13:12:44,"RSI at 85 with no divergence. Parabolic run still intact.",user_31,16000,5100,positive
tech_0419,2024-08-25 09:38:22,"MACD golden cross on the weekly. This is a generational signal.",user_87,19000,6500,positive
tech_0420,2024-09-11 15:54:55,"Price walking lower Bollinger Band downward. Bear trend active.",user_52,9600,2700,negative
tech_0421,2024-10-27 11:29:33,"RSI bouncing off 40 support. Bull market structure intact.",user_66,12000,3600,positive
tech_0422,2024-11-23 14:16:11,"MACD trending positive on the 1W chart for 8 weeks. Historic.",user_41,17000,5500,positive
tech_0423,2024-12-19 10:41:44,"Bollinger squeeze on the 6H chart breaking bullish. Entry triggered.",user_73,15000,4800,positive
tech_0424,2024-01-31 13:27:22,"RSI failure swing on the 8H chart. High probability reversal setup.",user_35,14000,4300,positive
tech_0425,2024-02-26 09:53:55,"MACD bullish cross rejected at zero line. Bears defending key level.",user_88,10000,2900,negative
tech_0426,2024-03-24 15:39:11,"Price rejected at upper Bollinger Band 4 times. Strong resistance zone.",user_48,11500,3400,negative
tech_0427,2024-04-20 11:14:44,"RSI at 37 making higher lows. Early bottom formation signal.",user_76,13000,3900,positive
tech_0428,2024-05-26 14:48:22,"MACD histogram turning positive on the 3D. Multi-day momentum shift.",user_53,14000,4400,positive
tech_0429,2024-06-21 10:23:55,"Bollinger Band width at 4%. Low volatility before the storm.",user_89,12000,3700,neutral
tech_0430,2024-07-27 13:59:11,"RSI overbought on the 30min but bullish on higher timeframes. HODL.",user_34,11000,3300,neutral
tech_0431,2024-08-23 09:34:44,"MACD golden cross + bullish candle pattern. Perfect entry setup.",user_82,16000,5100,positive
tech_0432,2024-09-19 15:21:22,"Lower Bollinger Band at 61k acting as perfect bounce support.",user_47,13000,4000,positive
tech_0433,2024-10-25 11:47:55,"RSI positive divergence on the 1W chart. Massive multi-month signal.",user_71,18000,6000,positive
tech_0434,2024-11-21 14:32:11,"MACD trending above signal line for 25 consecutive days. Strong bull.",user_39,15000,4800,positive
tech_0435,2024-12-27 10:18:44,"Bollinger Bands parallel and declining. Bear trend confirmed.",user_84,9800,2800,negative
tech_0436,2024-02-03 13:44:33,"RSI at 81 but still climbing. Extreme greed phase active.",user_29,14000,4300,neutral
tech_0437,2024-03-11 09:29:22,"MACD zero line bounce on the 12H. Mid-term bullish signal.",user_91,13000,3900,positive
tech_0438,2024-04-17 15:56:55,"Upper Bollinger Band at 67k. Price approaching critical resistance.",user_56,12000,3600,neutral
tech_0439,2024-05-23 11:22:11,"RSI double bottom at 32 with bullish candle confirmation. Buy signal.",user_69,15000,4700,positive
tech_0440,2024-06-29 14:47:44,"MACD bearish cross on the 1H chart. Short-term downside expected.",user_44,8900,2500,negative
tech_0441,2024-07-25 10:33:22,"Bollinger squeeze on the 2H chart. Breakout within 6 hours.",user_78,11500,3400,neutral
tech_0442,2024-08-31 13:19:55,"RSI at 48 crossing above 50. Early bullish momentum building.",user_31,12000,3700,positive
tech_0443,2024-09-17 09:44:11,"MACD histogram expanding on the 6H chart. Acceleration confirmed.",user_87,14000,4400,positive
tech_0444,2024-10-23 15:31:44,"Price walking middle Bollinger Band lower. Downtrend in motion.",user_52,10500,3100,negative
tech_0445,2024-11-29 11:57:22,"RSI cooling from 79 to 64. Consolidation before next leg up.",user_66,13000,4000,neutral
tech_0446,2024-12-15 14:23:55,"MACD golden cross on the 4H chart. Swing trade buy signal.",user_41,16000,5100,positive
tech_0447,2024-01-26 10:48:11,"Bollinger Band width below 2.5%. Historic compression before 18% move.",user_73,17000,5500,positive
tech_0448,2024-02-22 13:34:44,"RSI positive divergence forming on the 2D chart. Multi-day signal.",user_35,15000,4800,positive
tech_0449,2024-03-20 09:19:22,"MACD trending below zero for 6 weeks. Extended bear phase.",user_88,9200,2600,negative
tech_0450,2024-04-26 15:46:55,"Upper Bollinger Band walk ending with reversal candle. Top signal.",user_48,12000,3600,negative
tech_0451,2024-05-22 11:31:11,"RSI at 34 bouncing with volume. Bottom confirmation forming.",user_76,14000,4300,positive
tech_0452,2024-06-28 14:17:44,"MACD bullish cross on the 8H chart pending. Setup building.",user_53,13000,3900,neutral
tech_0453,2024-07-24 10:42:22,"Bollinger midline acting as resistance on the 4H. Bearish structure.",user_89,10000,2900,negative
tech_0454,2024-08-30 13:28:55,"RSI at 77 with no bearish divergence. Trend remains intact.",user_34,15000,4700,positive
tech_0455,2024-09-16 09:53:11,"MACD histogram at highest level in 16 weeks. Peak momentum.",user_82,17000,5500,positive
tech_0456,2024-10-22 15:39:44,"Lower Bollinger Band at 59k providing strong support floor.",user_47,14000,4400,positive
tech_0457,2024-11-28 11:24:22,"RSI failure swing confirmed on the 4H. Reversal pattern active.",user_71,16000,5100,positive
tech_0458,2024-12-14 14:11:55,"MACD golden cross + breakout candle. Perfect bull setup.",user_39,18000,6000,positive
tech_0459,2024-02-09 10:37:11,"Bollinger Bands squeezing on the 12H. Major move within 24 hours.",user_84,15000,4800,neutral
tech_0460,2024-03-17 13:52:44,"RSI at 89. Extreme overbought but parabolic runs ignore this.",user_29,14000,4300,neutral
tech_0461,2024-04-23 09:28:22,"MACD zero line cross on the daily chart. Major bullish confirmation.",user_91,19000,6500,positive
tech_0462,2024-05-19 15:44:55,"Upper Bollinger Band at 68k broken. Next target 72k.",user_56,16000,5100,positive
tech_0463,2024-06-25 11:19:11,"RSI positive divergence on the 6H chart. Reversal signal building.",user_69,13000,4000,positive
tech_0464,2024-07-31 14:35:44,"MACD trending positive for 10 consecutive weeks. Historic strength.",user_44,17000,5500,positive
tech_0465,2024-08-27 10:51:22,"Bollinger Band width expanding to 13%. Volatility spike active.",user_78,15000,4700,neutral
tech_0466,2024-09-23 13:27:55,"RSI at 42 with positive slope. Early bullish signal forming.",user_31,12000,3600,positive
tech_0467,2024-10-19 09:42:11,"MACD bullish cross while price above all key MAs. Strong setup.",user_87,16000,5100,positive
tech_0468,2024-11-25 15:58:44,"Price touching lower Bollinger Band. Statistical buy zone activated.",user_52,14000,4400,positive
tech_0469,2024-12-21 11:33:22,"RSI cooled to 58 from 75. Perfect retracement for continuation.",user_66,13000,3900,neutral
tech_0470,2024-01-27 14:19:55,"MACD histogram flipping green on the weekly. Generational signal.",user_41,20000,7000,positive
tech_0471,2024-02-23 10:44:11,"Bollinger squeeze breaking to upside on the 3D chart. Major move.",user_73,17000,5500,positive
tech_0472,2024-03-31 13:31:44,"RSI at 36 with hidden bullish divergence. Accumulation zone.",user_35,15000,4800,positive
tech_0473,2024-04-27 09:56:22,"MACD golden cross on the 2D chart. Multi-day bullish signal.",user_88,16000,5100,positive
tech_0474,2024-05-23 15:22:55,"Upper Bollinger Band resistance at 70k. Break triggers rally to 75k.",user_48,18000,6000,positive
tech_0475,2024-06-19 11:47:11,"RSI crossed 51 from below. Bull market momentum shift.",user_76,14000,4300,positive
tech_0476,2024-07-26 14:33:44,"MACD approaching bullish cross on the 1W chart. Patient setup.",user_53,17000,5500,positive
tech_0477,2024-08-22 10:18:22,"Bollinger midline support holding on the daily. Bullish structure.",user_89,13000,4000,positive
tech_0478,2024-09-28 13:54:55,"RSI at 79 but can extend to 85+ in strong bull markets. HODL.",user_34,15000,4700,neutral
tech_0479,2024-10-24 09:39:11,"MACD trending above zero for 11 weeks. Unprecedented uptrend.",user_82,18000,6000,positive
tech_0480,2024-11-30 15:26:44,"Lower Bollinger Band at 64k. Perfect swing long entry zone.",user_47,16000,5100,positive
tech_0481,2024-12-16 11:51:22,"RSI failure swing on the daily chart. Textbook reversal setup.",user_71,17000,5500,positive
tech_0482,2024-02-01 14:37:55,"MACD bullish divergence on the 1D chart. Major reversal signal.",user_39,19000,6500,positive
tech_0483,2024-03-09 10:22:11,"Bollinger Bands touching at 62k. Strong support zone confirmed.",user_84,15000,4800,positive
tech_0484,2024-04-15 13:48:44,"RSI at 44 with positive momentum. Bullish signal building.",user_29,14000,4300,positive
tech_0485,2024-05-21 09:33:22,"MACD histogram expanding on the 4H chart. Momentum surge.",user_91,16000,5100,positive
tech_0486,2024-06-27 15:59:55,"Upper Bollinger Band at 73k. Next major resistance level.",user_56,17000,5500,positive
tech_0487,2024-07-23 11:44:11,"RSI double bottom at 33. Reversal pattern confirmed.",user_69,15000,4700,positive
tech_0488,2024-08-29 14:29:44,"MACD golden cross + rising volume. Perfect confirmation.",user_44,18000,6000,positive
tech_0489,2024-09-25 10:54:22,"Bollinger Band squeeze on the 8H chart. Breakout pending.",user_78,16000,5100,neutral
tech_0490,2024-10-31 13:41:55,"RSI positive divergence across 4H, daily, and weekly. Rare.",user_31,19000,6500,positive
tech_0491,2024-11-17 09:26:11,"MACD trending positive on the 1M chart. Historic bull signal.",user_87,20000,7000,positive
tech_0492,2024-12-23 15:52:44,"Price bouncing off lower Bollinger Band perfectly. Buy signal.",user_52,17000,5500,positive
tech_0493,2024-01-29 11:37:22,"RSI at 75 with no reversal signals. Uptrend fully intact.",user_66,16000,5100,positive
tech_0494,2024-02-25 14:23:55,"MACD zero line providing dynamic support. Bullish structure holding.",user_41,15000,4800,positive
tech_0495,2024-03-23 10:48:11,"Bollinger Band width at 5%. Low volatility calm before storm.",user_73,14000,4400,neutral
tech_0496,2024-04-29 13:34:44,"RSI crossed 56 from below. Bullish momentum confirmed.",user_35,16000,5100,positive
tech_0497,2024-05-25 09:19:22,"MACD histogram flipping positive on the 2D. Multi-day signal.",user_88,17000,5500,positive
tech_0498,2024-06-21 15:46:55,"Upper Bollinger Band breakout at 74k. Parabolic phase starting.",user_48,19000,6500,positive
tech_0499,2024-07-27 11:31:11,"RSI cooling from 82 to 68. Healthy consolidation before next push.",user_76,15000,4700,neutral
tech_0500,2024-08-23 14:17:44,"MACD golden cross on the weekly chart. Generational buy signal confirmed.",user_53,21000,7500,positive
